date,dow,dowc,wkd,mon,ssn,bkng,avail,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sun,mon,tue,wed,thu,fri,sat,hol,ishol,hol3,hol5,hol7,holwknd,vis,vis30,vis45,vis60,vis714,seo,seo30,seo45,seo60,seo714,hit,hit30,hit45,hit60,hit714,pv,pv30,pv45,pv60,pv714,clk,clk30,clk45,clk60,clk714,imp,imp30,imp45,imp60,imp714,cvr,cvr30,cvr45,cvr60,cvr714,pact,ssnidx,pactadj,tmin,tmax,prcp,lwsnw,lwsnwdp,hisnwdp,ratedbfp,ratefam,rategf,ratemv,ratepbfp,ratesbfp,ratesmfp,ratesmp,ratesmv,ratets,ratetshi,ratevv,ratevfp,ratewghtavg,ratedbfpadj,ratefamadj,rategfadj,ratemvadj,ratepbfpadj,ratesbfpadj,ratesmfpadj,ratesmpadj,ratesmvadj,ratetsadj,ratetshiadj,ratevvadj,ratevfpadj,ratewghtavgadj
2018-12-12,Tuesday,4,0,12,1,59,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1121,28733,42456,54754,7294,282,7505,10975,14090,1976,5043,137807,208391,274463,35857,4747,130388,197412,260116,33886,59,829,981,1345,296,1324,23493,27452,38517,8743,0,5,19,20,21,215.162475,0.853301998,252.1527849,23.8,34.8,1.08,2.225,5,39.5, $296.00 , $245.00 , $204.00 , $204.00 , $317.00 , $286.00 , $245.00 , $235.00 , $224.00 , $395.00 , $343.00 , $224.00 , $255.00 , $244.20 , $346.89 , $287.12 , $239.07 , $239.07 , $371.50 , $335.17 , $287.12 , $275.40 , $262.51 , $462.91 , $401.97 , $262.51 , $298.84 , $286.18 
2018-12-13,Wednesday,5,0,12,1,35,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1015,28806,42556,54911,7158,235,7472,10972,14091,1925,4905,137917,208286,274690,34458,4601,130388,197269,260265,32555,58,873,1024,1329,229,1939,25340,29242,38512,5848,0,5,19,20,21,234.4409833,0.779811873,300.6378735,29,36,0.66,8.933333333,12,39, $296.00 , $245.00 , $204.00 , $204.00 , $317.00 , $286.00 , $245.00 , $235.00 , $224.00 , $395.00 , $343.00 , $224.00 , $255.00 , $244.20 , $379.58 , $314.18 , $261.60 , $261.60 , $406.51 , $366.76 , $314.18 , $301.35 , $287.25 , $506.53 , $439.85 , $287.25 , $327.00 , $313.15 
2018-12-14,Thursday,6,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,986,28962,42796,54925,7096,264,7514,11031,14104,1893,4473,138724,208384,273740,33746,4201,131182,197322,259300,31819,71,932,1006,1286,238,3337,28596,29143,38382,6310,0,5,19,20,21,262.8178667,1.469802484,178.8116904,31.2,38.6,0.543333333,1.133333333,8.5,41, $332.00 , $224.00 , $204.00 , $204.00 , $352.00 , $321.00 , $265.00 , $255.00 , $245.00 , $425.00 , $374.00 , $245.00 , $275.00 , $263.66 , $225.88 , $152.40 , $138.79 , $138.79 , $239.49 , $218.40 , $180.30 , $173.49 , $166.69 , $289.15 , $254.46 , $166.69 , $187.10 , $179.38 
2018-12-15,Friday,7,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1108,29196,43263,55139,7050,294,7597,11152,14175,1834,4970,138949,210464,273866,33275,4634,131313,199218,259339,31386,60,973,1060,1304,253,1423,29865,30559,38090,6758,0,5,19,20,21,234.3,1.469802484,159.4091741,30.8,35.4,0.115,0,5.833333333,39, $332.00 , $224.00 , $204.00 , $204.00 , $352.00 , $321.00 , $265.00 , $255.00 , $245.00 , $425.00 , $374.00 , $245.00 , $275.00 , $263.66 , $225.88 , $152.40 , $138.79 , $138.79 , $239.49 , $218.40 , $180.30 , $173.49 , $166.69 , $289.15 , $254.46 , $166.69 , $187.10 , $179.38 
2018-12-16,Saturday,1,0,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1347,29730,43766,55651,7153,369,7758,11309,14333,1833,6699,142015,213152,276262,33858,6263,134142,201654,261518,32053,53,1026,1113,1336,253,1294,31159,31851,39149,6908,0,5,19,20,21,253.9488947,1.441222991,176.2037494,29.6,38.4,0.228333333,0.7,4.25,38.5, $296.00 , $245.00 , $204.00 , $204.00 , $317.00 , $286.00 , $245.00 , $235.00 , $224.00 , $395.00 , $343.00 , $224.00 , $255.00 , $244.20 , $205.38 , $169.99 , $141.55 , $141.55 , $219.95 , $198.44 , $169.99 , $163.06 , $155.42 , $274.07 , $237.99 , $155.42 , $176.93 , $169.44 
2018-12-17,Sunday,2,0,12,1,86,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1120,30133,44061,55943,7369,301,7876,11413,14422,1928,5976,144326,214696,277776,34430,5638,136281,203075,262935,32558,55,1072,1149,1391,241,1364,32444,33036,40513,6929,1,6,19,20,21,260.5733895,1.408560714,184.9926574,30,37.4,0.666666667,2.7,6.375,42.5, $296.00 , $245.00 , $204.00 , $204.00 , $317.00 , $286.00 , $245.00 , $235.00 , $224.00 , $395.00 , $343.00 , $224.00 , $255.00 , $244.20 , $210.14 , $173.94 , $144.83 , $144.83 , $225.05 , $203.04 , $173.94 , $166.84 , $159.03 , $280.43 , $243.51 , $159.03 , $181.04 , $173.37 
2018-12-18,Monday,3,0,12,1,79,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1051,30250,44252,56313,7337,240,7872,11420,14488,1901,4902,144305,214937,279247,34379,4599,136225,203260,264280,32517,65,1064,1203,1354,261,1769,31465,34726,38694,8823,1,7,19,20,21,217.6920167,1.351401728,161.0860872,31.2,39.2,0.58,1.55,7.125,45, $296.00 , $245.00 , $204.00 , $204.00 , $317.00 , $286.00 , $245.00 , $235.00 , $224.00 , $395.00 , $343.00 , $224.00 , $255.00 , $244.20 , $219.03 , $181.29 , $150.95 , $150.95 , $234.57 , $211.63 , $181.29 , $173.89 , $165.75 , $292.29 , $253.81 , $165.75 , $188.69 , $180.70 
2018-12-19,Tuesday,4,0,12,1,81,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,967,30389,44173,56572,7539,255,7924,11402,14562,1923,4230,144280,213697,279743,34707,3989,136136,202033,264725,32777,73,1045,1264,1413,189,2792,30795,37444,41325,6699,0,7,19,20,21,234.1458872,1.294242743,180.9134249,31.8,37.6,1.18,1.2,5.5,53.5, $296.00 , $245.00 , $204.00 , $204.00 , $317.00 , $286.00 , $245.00 , $235.00 , $224.00 , $395.00 , $343.00 , $224.00 , $255.00 , $244.20 , $228.71 , $189.30 , $157.62 , $157.62 , $244.93 , $220.98 , $189.30 , $181.57 , $173.07 , $305.20 , $265.02 , $173.07 , $197.03 , $188.68 
2018-12-20,Wednesday,5,0,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,923,30540,44047,56544,7726,282,8009,11418,14619,1972,4553,145091,213123,279496,35390,4258,136843,201412,264413,33377,49,1028,1313,1448,242,1692,30211,39134,42866,7993,0,7,19,20,21,245.9469941,1.330987805,184.78531,32,39,0.386,0,4.666666667,55.5, $296.00 , $245.00 , $204.00 , $204.00 , $317.00 , $286.00 , $245.00 , $235.00 , $224.00 , $395.00 , $343.00 , $224.00 , $255.00 , $244.20 , $222.39 , $184.07 , $153.27 , $153.27 , $238.17 , $214.88 , $184.07 , $176.56 , $168.30 , $296.77 , $257.70 , $168.30 , $191.59 , $183.47 
2018-12-21,Thursday,6,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,885,30835,43971,56557,7811,238,8098,11424,14638,1970,3887,146237,211742,278325,35688,3670,137933,200084,263265,33662,61,1027,1348,1470,239,2199,30616,41159,43436,7418,0,7,19,20,21,245.6195829,1.453471345,168.9882527,30.6,38.6,0.388333333,0,5.125,56.5, $332.00 , $224.00 , $204.00 , $204.00 , $352.00 , $321.00 , $265.00 , $255.00 , $245.00 , $425.00 , $374.00 , $245.00 , $275.00 , $263.66 , $228.42 , $154.11 , $140.35 , $140.35 , $242.18 , $220.85 , $182.32 , $175.44 , $168.56 , $292.40 , $257.32 , $168.56 , $189.20 , $181.40 
2018-12-22,Friday,7,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,882,31193,43960,56534,7841,229,8202,11442,14626,2002,4200,148101,211173,277966,35837,3922,139649,199450,262863,33767,51,908,1399,1471,233,1232,27176,42385,42860,5850,0,3,19,20,21,244.6180524,1.469802484,166.4292006,23.8,34.8,0.153333333,0.1,4.75,54.5, $332.00 , $224.00 , $204.00 , $204.00 , $352.00 , $321.00 , $265.00 , $255.00 , $245.00 , $425.00 , $374.00 , $245.00 , $275.00 , $263.66 , $225.88 , $152.40 , $138.79 , $138.79 , $239.49 , $218.40 , $180.30 , $173.49 , $166.69 , $289.15 , $254.46 , $166.69 , $187.10 , $179.38 
2018-12-23,Saturday,1,0,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,941,31266,43950,56758,7938,254,8236,11471,14701,2032,4356,148635,210784,278366,36048,4126,140146,199104,263285,33878,46,954,1426,1511,173,1041,28213,43268,43881,4427,0,3,19,20,21,243.6471063,1.45755413,167.1616178,21.2,31.4,0.236666667,1.25,6,55.5, $296.00 , $245.00 , $204.00 , $204.00 , $317.00 , $286.00 , $245.00 , $235.00 , $224.00 , $395.00 , $343.00 , $224.00 , $255.00 , $244.20 , $203.08 , $168.09 , $139.96 , $139.96 , $217.49 , $196.22 , $168.09 , $161.23 , $153.68 , $271.00 , $235.33 , $153.68 , $174.95 , $167.54 
2018-12-24,Sunday,2,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,730,31047,43763,56639,7898,162,8122,11399,14660,2012,3317,147740,209553,276808,36524,3118,139255,197901,261775,34298,45,870,1462,1537,187,1269,26390,44459,44968,6253,0,2,19,20,21,246.6185857,1.445305776,170.6341937,23.2,33.4,0.276666667,2.475,8.5,57.5, $296.00 , $245.00 , $204.00 , $204.00 , $317.00 , $286.00 , $245.00 , $235.00 , $224.00 , $395.00 , $343.00 , $224.00 , $255.00 , $244.20 , $204.80 , $169.51 , $141.15 , $141.15 , $219.33 , $197.88 , $169.51 , $162.60 , $154.98 , $273.30 , $237.32 , $154.98 , $176.43 , $168.96 
2018-12-25,Monday,3,0,12,1,83,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,chr,1,1,1,1,0,802,30747,43608,56756,7886,224,8055,11378,14714,2037,4011,146618,209133,277208,37317,3778,138150,197487,262126,35042,47,866,1436,1584,248,1760,26707,43469,46728,8452,0,2,19,20,21,231.0882933,1.433057422,161.2554318,21.8,32.2,0.04,0,8.375,56, $296.00 , $245.00 , $204.00 , $204.00 , $317.00 , $286.00 , $245.00 , $235.00 , $224.00 , $395.00 , $343.00 , $224.00 , $255.00 , $244.20 , $206.55 , $170.96 , $142.35 , $142.35 , $221.21 , $199.57 , $170.96 , $163.99 , $156.31 , $275.63 , $239.35 , $156.31 , $177.94 , $170.40 
2018-12-26,Tuesday,4,0,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1342,31096,43871,57393,7748,357,8131,11470,14903,1985,6697,148130,210230,280292,36968,6318,139608,198497,265047,34683,34,827,1378,1607,234,629,25111,40632,47275,7915,1,3,19,20,21,237.404351,1.465719699,161.9711812,16.5,34.25,0,0,7.166666667,55.5, $296.00 , $245.00 , $204.00 , $204.00 , $317.00 , $286.00 , $245.00 , $235.00 , $224.00 , $395.00 , $343.00 , $224.00 , $255.00 , $244.20 , $201.95 , $167.15 , $139.18 , $139.18 , $216.28 , $195.13 , $167.15 , $160.33 , $152.83 , $269.49 , $234.01 , $152.83 , $173.98 , $166.61 
2018-12-27,Wednesday,5,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1192,31245,44024,57747,7594,318,8203,11527,14997,1958,6313,149096,211296,281880,36155,5955,140480,199458,266482,33925,48,816,1360,1643,158,1273,25055,39628,48470,4472,0,3,19,20,21,233.147894,1.44938856,160.8594827,20.4,30,0.136666667,0.875,8.375,57.5, $296.00 , $245.00 , $204.00 , $204.00 , $317.00 , $286.00 , $245.00 , $235.00 , $224.00 , $395.00 , $343.00 , $224.00 , $255.00 , $244.20 , $204.22 , $169.04 , $140.75 , $140.75 , $218.71 , $197.32 , $169.04 , $162.14 , $154.55 , $272.53 , $236.65 , $154.55 , $175.94 , $168.48 
2018-12-28,Thursday,6,1,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1068,31243,44150,57900,7502,271,8190,11530,15030,2005,5010,148347,211511,281880,35803,4652,139654,199509,266390,33582,36,794,1336,1665,158,1194,24310,39029,49569,4472,0,3,19,20,21,259.798,1.45755413,178.2424369,19,33.4,0.068333333,2.466666667,10.5,56.5, $332.00 , $224.00 , $204.00 , $204.00 , $352.00 , $321.00 , $265.00 , $255.00 , $245.00 , $425.00 , $374.00 , $245.00 , $275.00 , $263.66 , $227.78 , $153.68 , $139.96 , $139.96 , $241.50 , $220.23 , $181.81 , $174.95 , $168.09 , $291.58 , $256.59 , $168.09 , $188.67 , $180.89 
2018-12-29,Friday,7,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1035,31286,44355,58189,7401,288,8209,11596,15113,1979,5351,148379,213196,282856,35217,4922,139524,201024,267164,33051,42,765,1264,1695,189,1120,22093,37248,50608,5302,2,5,19,20,21,249.6321474,1.469802484,169.8406079,19.8,31.2,0.106666667,0,9.5,57, $332.00 , $224.00 , $204.00 , $204.00 , $352.00 , $321.00 , $265.00 , $255.00 , $245.00 , $425.00 , $374.00 , $245.00 , $275.00 , $263.66 , $225.88 , $152.40 , $138.79 , $138.79 , $239.49 , $218.40 , $180.30 , $173.49 , $166.69 , $289.15 , $254.46 , $166.69 , $187.10 , $179.38 
2018-12-30,Saturday,1,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,969,31253,44450,58517,7175,249,8167,11634,15189,1914,4723,148307,213174,284689,34447,4395,139390,200916,268821,32339,36,801,1242,1720,172,910,22992,36383,51445,4699,0,5,19,20,21,234.4893604,1.45755413,160.8786635,26,39,0.721666667,0.566666667,8.666666667,55, $296.00 , $245.00 , $204.00 , $204.00 , $317.00 , $286.00 , $245.00 , $235.00 , $224.00 , $395.00 , $343.00 , $224.00 , $255.00 , $244.20 , $203.08 , $168.09 , $139.96 , $139.96 , $217.49 , $196.22 , $168.09 , $161.23 , $153.68 , $271.00 , $235.33 , $153.68 , $174.95 , $167.54 
2018-12-31,Sunday,2,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,612,30957,44249,58285,6769,165,8067,11591,15142,1799,3189,147320,212730,283867,32104,2972,138506,200454,267966,30202,31,720,1215,1734,174,577,20853,35782,51854,4931,0,5,19,20,21,231.6400289,1.469802484,157.5994268,22.6,39.2,0.421666667,0,6.375,53.5, $296.00 , $245.00 , $204.00 , $204.00 , $317.00 , $286.00 , $245.00 , $235.00 , $224.00 , $395.00 , $343.00 , $224.00 , $255.00 , $244.20 , $201.39 , $166.69 , $138.79 , $138.79 , $215.68 , $194.58 , $166.69 , $159.89 , $152.40 , $268.74 , $233.36 , $152.40 , $173.49 , $166.14 
2019-01-01,Monday,3,0,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,nyd,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.3538667,0.669576687,243.9658815,,,,,,, $296.00 , $245.00 , $204.00 , $204.00 , $317.00 , $286.00 , $245.00 , $235.00 , $224.00 , $395.00 , $343.00 , $224.00 , $255.00 , $244.20 , $442.07 , $365.90 , $304.67 , $304.67 , $473.43 , $427.14 , $365.90 , $350.97 , $334.54 , $589.92 , $512.26 , $334.54 , $380.84 , $364.71 
2019-01-02,Tuesday,4,0,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.2638704,0.632831625,259.5696294,,,,,,, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $163.00 , $153.00 , $153.00 , $296.00 , $245.00 , $163.00 , $194.00 , $173.64 , $338.16 , $257.57 , $224.39 , $224.39 , $371.35 , $322.36 , $257.57 , $241.77 , $241.77 , $467.74 , $387.15 , $257.57 , $306.56 , $274.39 
2019-01-03,Wednesday,5,0,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.7543722,0.979868323,177.3242059,,,,,,, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $163.00 , $153.00 , $153.00 , $296.00 , $245.00 , $163.00 , $194.00 , $173.64 , $218.40 , $166.35 , $144.92 , $144.92 , $239.83 , $208.19 , $166.35 , $156.14 , $156.14 , $302.08 , $250.03 , $166.35 , $197.99 , $177.21 
2019-01-04,Thursday,6,1,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.784224,1.441222991,134.4581825,,,,,,, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $183.00 , $173.00 , $173.00 , $327.00 , $276.00 , $183.00 , $214.00 , $198.87 , $174.16 , $126.98 , $113.10 , $113.10 , $195.67 , $167.22 , $126.98 , $120.04 , $120.04 , $226.89 , $191.50 , $126.98 , $148.49 , $137.98 
2019-01-05,Friday,7,1,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.6014714,1.461636914,135.1918999,,,,,,, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $183.00 , $173.00 , $173.00 , $327.00 , $276.00 , $183.00 , $214.00 , $198.87 , $171.73 , $125.20 , $111.52 , $111.52 , $192.93 , $164.88 , $125.20 , $118.36 , $118.36 , $223.72 , $188.83 , $125.20 , $146.41 , $136.06 
2019-01-06,Saturday,1,0,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0059253,0.926792122,203.9356193,,,,,,, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $163.00 , $153.00 , $153.00 , $296.00 , $245.00 , $163.00 , $194.00 , $173.64 , $230.90 , $175.88 , $153.22 , $153.22 , $253.56 , $220.11 , $175.88 , $165.09 , $165.09 , $319.38 , $264.35 , $175.88 , $209.32 , $187.36 
2019-01-07,Sunday,2,0,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.8295143,0.63691441,255.6536825,,,,,,, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $163.00 , $153.00 , $153.00 , $296.00 , $245.00 , $163.00 , $194.00 , $173.64 , $335.99 , $255.92 , $222.95 , $222.95 , $368.97 , $320.29 , $255.92 , $240.22 , $240.22 , $464.74 , $384.67 , $255.92 , $304.59 , $272.63 
2019-01-08,Monday,3,0,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.4898074,0.371533406,426.5829264,,,,,,, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $163.00 , $153.00 , $153.00 , $296.00 , $245.00 , $163.00 , $194.00 , $173.64 , $575.99 , $438.72 , $382.20 , $382.20 , $632.51 , $549.08 , $438.72 , $411.81 , $411.81 , $796.70 , $659.43 , $438.72 , $522.16 , $467.37 
2019-01-09,Tuesday,4,0,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.3116125,0.416444037,420.9728004,,,,,,, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $163.00 , $153.00 , $153.00 , $296.00 , $245.00 , $163.00 , $194.00 , $173.64 , $513.87 , $391.41 , $340.98 , $340.98 , $564.30 , $489.86 , $391.41 , $367.40 , $367.40 , $710.78 , $588.31 , $391.41 , $465.85 , $416.97 
2019-01-10,Wednesday,5,0,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.9091216,0.502182515,352.2805279,,,,,,, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $163.00 , $153.00 , $153.00 , $296.00 , $245.00 , $163.00 , $194.00 , $173.64 , $426.14 , $324.58 , $282.77 , $282.77 , $467.96 , $406.23 , $324.58 , $304.67 , $304.67 , $589.43 , $487.87 , $324.58 , $386.31 , $345.78 
2019-01-11,Thursday,6,1,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.2721941,1.188090341,208.9674375,,,,,,, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $183.00 , $173.00 , $173.00 , $327.00 , $276.00 , $183.00 , $214.00 , $198.87 , $211.26 , $154.03 , $137.19 , $137.19 , $237.36 , $202.85 , $154.03 , $145.61 , $145.61 , $275.23 , $232.31 , $154.03 , $180.12 , $167.38 
2019-01-12,Friday,7,1,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.962919,1.469802484,165.3031082,,,,,,, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $183.00 , $173.00 , $173.00 , $327.00 , $276.00 , $183.00 , $214.00 , $198.87 , $170.77 , $124.51 , $110.90 , $110.90 , $191.86 , $163.97 , $124.51 , $117.70 , $117.70 , $222.48 , $187.78 , $124.51 , $145.60 , $135.30 
2019-01-13,Saturday,1,0,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0416963,0.722652888,355.6917859,,,,,,, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $163.00 , $153.00 , $153.00 , $296.00 , $245.00 , $163.00 , $194.00 , $173.64 , $296.13 , $225.56 , $196.50 , $196.50 , $325.19 , $282.29 , $225.56 , $211.72 , $211.72 , $409.60 , $339.03 , $225.56 , $268.46 , $240.29 
2019-01-14,Sunday,2,0,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.7898667,0.38378176,471.0746723,,,,,,, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $163.00 , $153.00 , $153.00 , $296.00 , $245.00 , $163.00 , $194.00 , $173.64 , $557.61 , $424.72 , $370.00 , $370.00 , $612.33 , $531.55 , $424.72 , $398.66 , $398.66 , $771.27 , $638.38 , $424.72 , $505.50 , $452.46 
2019-01-15,Monday,3,0,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.944,0.412361252,356.3477391,,,,,,, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $163.00 , $153.00 , $153.00 , $296.00 , $245.00 , $163.00 , $194.00 , $173.64 , $518.96 , $395.28 , $344.36 , $344.36 , $569.89 , $494.71 , $395.28 , $371.03 , $371.03 , $717.82 , $594.14 , $395.28 , $470.46 , $421.10 
2019-01-16,Tuesday,4,0,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.24085,0.473603023,353.1245411,,,,,,, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $163.00 , $153.00 , $153.00 , $296.00 , $245.00 , $163.00 , $194.00 , $173.64 , $451.86 , $344.17 , $299.83 , $299.83 , $496.20 , $430.74 , $344.17 , $323.06 , $323.06 , $625.00 , $517.31 , $344.17 , $409.63 , $366.65 
2019-01-17,Wednesday,5,0,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.7877889,0.457271884,423.7911749,,,,,,, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $163.00 , $153.00 , $153.00 , $296.00 , $245.00 , $163.00 , $194.00 , $173.64 , $467.99 , $356.46 , $310.54 , $310.54 , $513.92 , $446.12 , $356.46 , $334.59 , $334.59 , $647.32 , $535.79 , $356.46 , $424.26 , $379.74 
2019-01-18,Thursday,6,1,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.3462694,1.126848571,176.9059966,,,,,,, $323.00 , $234.00 , $214.00 , $214.00 , $353.00 , $302.00 , $265.00 , $235.00 , $228.00 , $398.00 , $347.00 , $238.00 , $265.00 , $257.11 , $286.64 , $207.66 , $189.91 , $189.91 , $313.26 , $268.00 , $235.17 , $208.55 , $202.33 , $353.20 , $307.94 , $211.21 , $235.17 , $228.17 
2019-01-19,Friday,7,1,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.2196832,1.469802484,136.9025331,,,,,,, $323.00 , $234.00 , $214.00 , $214.00 , $353.00 , $302.00 , $265.00 , $235.00 , $228.00 , $398.00 , $347.00 , $238.00 , $265.00 , $257.11 , $219.76 , $159.21 , $145.60 , $145.60 , $240.17 , $205.47 , $180.30 , $159.89 , $155.12 , $270.78 , $236.09 , $161.93 , $180.30 , $174.93 
